Released_on,place_matches_cleaned,Text_Length,Sentiment_Score,View_Class,Engagement_Ratio,Like_Ratio,Day_of_Week,cast_jethalal,cast_daya,cast_bhide,cast_taarak,cast_tapu,cast_champaklal,cast_sodhi,cast_anjali,cast_sonu,cast_goli,cast_madhavi,cast_hathi,cast_roshan,cast_popatlal,cast_babita,cast_iyer,cast_bagha,cast_sundar,cast_nattu
2020-03-27,Gokuldham Society,29,0.0,Hit,0.009257752359838653,0.635040818147545,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-03-27,Gokuldham Society,37,0.0,Hit,0.01494511356483751,0.7431493624732273,4,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-03-27,Gokuldham Society,52,0.0,Hit,0.008547938760070421,0.8481370741407926,4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,44,0.0,Good,0.018133303011646982,0.6509557237180359,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,35,0.0,Average,0.022646139968280268,0.8100204534184794,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,Gokuldham Society,37,0.0,Average,0.033025323219347376,0.7353494668438711,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2020-03-27,Gokuldham Society,49,0.0,Hit,0.01738789573451133,0.6089941507284158,4,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,39,0.0,Hit,0.01602104068474085,0.6497556353149424,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,48,0.0,Good,0.016733882203682802,0.6097764505800203,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,42,0.0,Hit,0.01763509808768107,0.605432948138041,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,64,0.0,Hit,0.015245733804297739,0.6728293245113713,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-27,Gokuldham Society,37,0.0,Average,0.01421489966861515,0.9029211195756514,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,40,0.0,Low,0.023861671719797452,1.4453665333546402,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,36,0.0,Good,0.01211837037274807,0.601916307466521,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,35,0.0,Good,0.01678601954319052,0.7757790363727792,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,34,0.0,Average,0.06603574715496689,1.7963320526209487,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-27,UNKNOWN_LOCATION,39,0.0,Good,0.014988072062116971,0.846876087322942,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,43,0.0,Good,0.01474686414684505,0.9013489240831136,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,39,0.0,Hit,0.011763914620899006,0.673357038997072,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-27,Gokuldham Society,38,0.0,Good,0.015781209586549577,0.7325589145014122,4,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
2020-03-27,Gokuldham Society,39,0.0,Good,0.018022161176930833,0.8818553253304159,4,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,40,0.0,Good,0.014259365235301429,0.8254675270579791,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,Gokuldham Society,47,0.0,Good,0.02538096855896624,0.7803524943078742,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,46,0.0,Good,0.023188887147932456,0.8165294106947669,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,49,0.0,Hit,0.013762576599799316,0.8234781539757664,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-03-27,Gokuldham Society,52,0.0,Hit,0.014088738801271506,0.8848819279136357,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
2020-03-27,Gokuldham Society,40,-0.5,Low,0.028130126884212736,1.3492506179154868,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-03-27,Gokuldham Society,47,0.0,Hit,0.01137339505091667,0.5997712708175551,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,40,-0.5,Hit,0.012289207481475155,0.5573411557749456,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,Gokuldham Society,43,0.0,Hit,0.015473143005900728,0.6450396997570288,4,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
2020-03-27,Gokuldham Society,48,0.0,Good,0.0195584970011815,0.7484956063821996,4,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0
2020-03-27,UNKNOWN_LOCATION,56,0.0,Good,0.015940177486766845,0.6855398867020079,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,55,0.0,Hit,0.026360993882837577,0.7894338378712025,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-07-12,UNKNOWN_LOCATION,33,0.0,Good,0.021328052859594854,0.8002598651368953,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,62,0.0,Hit,0.017460995835608027,0.7487183821963548,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,47,0.5,Hit,0.025898440618678704,0.8024622615394144,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,43,0.0,Hit,0.028356196110985322,0.9017653029251829,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,54,0.0,Hit,0.011870499722830706,0.6547623276170843,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,43,0.0,Good,0.011526088846383691,0.7054708431491274,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,39,0.0,Good,0.014019691921374153,0.7117100434402507,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,26,0.0,Hit,0.016873895176852713,0.6728614930173898,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,Gokuldham Society,31,0.0,Good,0.0123949355055885,0.8019773011007175,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
2020-03-27,Gokuldham Society,32,0.0,Hit,0.0166817874317599,0.8374404128231081,4,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
2020-03-27,Gokuldham Society,39,0.0,Hit,0.018258576979026563,0.8366081082071332,4,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,34,0.0,Average,0.019838064752714837,1.0020606735579258,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,Gokuldham Society,40,0.5,Average,0.02314322846192962,1.2206669952206006,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-03-27,Gokuldham Society,47,0.0,Average,0.022113273701326288,0.9128170567777365,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-03-27,Gokuldham Society,26,0.5,Good,0.013571926411367171,0.9352677961092845,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,35,0.5,Average,0.016735023898326255,0.8976951670532813,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,Gokuldham Society,38,0.0,Hit,0.012708292585079632,0.7061474118964967,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,32,0.5,Good,0.01350713956840143,0.7540189598621428,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,30,0.0,Good,0.015748098850246216,0.7441963704580142,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,41,0.5,Hit,0.00917929394187364,0.45559151225204597,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,UNKNOWN_LOCATION,28,-0.5,Hit,0.013831035255384145,0.5161077153634538,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,Gokuldham Society,45,0.0,Hit,0.014248182734897814,0.6997192696849532,5,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-08-12,Gokuldham Society,55,0.0,Good,0.014869988133330597,1.0224938938802248,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2013-08-13,Gokuldham Society,63,0.0,Average,0.02659221988113912,0.6962841016073119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-08-14,Gokuldham Society,40,0.6666666666666666,Low,0.020052903987554646,0.5371667526155495,2,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2013-08-15,Gokuldham Society,36,0.5,Average,0.02718815765070547,0.9236049912307049,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-08-16,Gokuldham Society,44,0.0,Good,0.013301623118541502,0.829730348115435,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-08-19,UNKNOWN_LOCATION,45,0.0,Good,0.013453356096908517,0.7391982458140398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-08-20,UNKNOWN_LOCATION,37,0.0,Average,0.015272044797998074,1.0322634724172968,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-21,UNKNOWN_LOCATION,35,0.5,Low,0.012724191580055407,0.8472103261546811,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-22,Gokuldham Society,41,0.6666666666666666,Hit,0.008347034593533805,0.44391422769929045,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
2013-08-23,UNKNOWN_LOCATION,36,0.5,Good,0.012478951551786797,0.5349087642081471,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-26,UNKNOWN_LOCATION,33,0.6666666666666666,Good,0.015536103280147843,0.6272788011044581,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-30,UNKNOWN_LOCATION,49,0.0,Good,0.015084439777925644,0.6578834478610545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-28,Gokuldham Society,35,0.0,Low,0.022785929575685385,1.1496742288880468,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
2020-06-30,UNKNOWN_LOCATION,34,0.5,Average,0.008763727701079882,0.5223951744495169,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-30,Gokuldham Society,44,0.0,Average,0.013034360801856984,0.6764046203449672,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-09-02,Gokuldham Society,36,0.0,Average,0.015955131719068223,0.7538599965159746,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-09-03,Gokuldham Society,36,0.0,Low,0.021219001047851904,0.9961142158574922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-09-04,UNKNOWN_LOCATION,30,0.0,Good,0.015115170486082545,0.7845069858168725,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-05,UNKNOWN_LOCATION,40,-0.5,Average,0.020844260779135728,1.2250866868590706,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-09-06,UNKNOWN_LOCATION,31,-0.5,Average,0.014637615747964074,0.9568116468991018,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-07,UNKNOWN_LOCATION,30,0.0,Good,0.015310889387377272,0.8611782491540692,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-09,UNKNOWN_LOCATION,43,0.0,Good,0.013909378929043219,0.7608321279656155,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-09-10,UNKNOWN_LOCATION,42,0.5,Average,0.01608547765229368,1.1029454114015182,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2013-09-11,Gokuldham Society,44,0.0,Good,0.014386995737510327,0.9699739901062789,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2013-09-12,Gokuldham Society,42,0.5,Good,0.012299264600712666,0.7954906381636968,3,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
2013-09-13,Gokuldham Society,32,0.5,Low,0.022046495131231057,0.9245421422583349,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-09-16,Gokuldham Society,39,0.0,Average,0.018339134091483564,0.7900612697675252,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-09-17,Gokuldham Society,41,-0.5,Average,0.025301042242298843,1.0656156426304086,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2013-09-18,UNKNOWN_LOCATION,34,0.5,Low,0.02552883008740089,1.0738482813440817,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-19,Gokuldham Society,47,0.0,Good,0.012059610935803104,0.7386333301567924,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2013-09-20,Gokuldham Society,44,0.0,Average,0.02929552833309715,0.9404754263897425,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,42,0.0,Good,0.012527021614456079,0.5671112826296014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-28,UNKNOWN_LOCATION,36,0.0,Average,0.027996662259784647,1.0660170544232415,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2020-03-28,UNKNOWN_LOCATION,37,0.0,Good,0.009939932069848854,0.7293912790281711,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-28,Gokuldham Society,36,0.5,Good,0.012365128312472278,0.5073669577606372,5,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-03-28,Gokuldham Society,43,-0.5,Average,0.00950075354279337,0.6550010313760034,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,33,0.0,Average,0.015686508325206162,1.146321762226604,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,37,0.0,Average,0.01254322739237557,0.7685131955296737,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,36,0.5,Hit,0.007798706300441035,0.5464128841154197,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,39,0.5,Good,0.008988623529089922,0.5698278355948947,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-28,Gokuldham Society,32,0.5,Good,0.02173680339312813,1.003195025814641,5,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,50,0.5,Average,0.028139869200875182,1.0653465865408258,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2020-03-28,UNKNOWN_LOCATION,52,0.5,Good,0.013077892594683366,0.773095039307365,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,50,0.0,Good,0.011352329292306727,0.824255822577865,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,39,0.0,Good,0.021984180646431685,1.0380845951271276,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,55,0.0,Good,0.011306170588523868,0.6080675723186107,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-03-28,UNKNOWN_LOCATION,41,0.0,Good,0.010892320092795182,0.5129913532516944,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,45,0.0,Average,0.019018896038342094,1.350123010721848,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,45,0.0,Average,0.00911647084237732,0.48171960422185084,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-28,Gokuldham Society,39,0.0,Hit,0.009157021157342866,0.4945549456517908,5,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,51,-0.6666666666666666,Hit,0.008377277385747279,0.5114156169281325,5,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,42,0.0,Good,0.019447143703368454,1.2138657510632491,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,39,0.0,Hit,0.015186715169947313,0.592488689451536,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,42,-0.5,Good,0.02029834603852239,0.7147334506869525,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,39,0.0,Hit,0.023304593327867513,0.6916902998506064,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,48,0.0,Good,0.013775235650198437,0.8000570509254026,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-28,UNKNOWN_LOCATION,45,0.0,Hit,0.009839441221701729,0.47326182829563285,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-28,UNKNOWN_LOCATION,41,0.0,Hit,0.012591396396956738,0.6407829372328818,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,47,0.0,Average,0.012960350005368514,1.1123667768206038,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,40,0.0,Hit,0.016234745589720663,0.6392625216832524,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,Gokuldham Society,35,0.0,Hit,0.01772582884257389,0.8046205165081203,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-03-28,Gokuldham Society,36,0.0,Good,0.02493158170009143,0.8072671768106375,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
2020-03-28,Gokuldham Society,41,0.5,Good,0.01692180630426322,0.6553319449897502,5,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
2020-03-28,Gokuldham Society,31,0.5,Good,0.025567500907328743,0.741551610952487,5,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,34,0.0,Good,0.021526638458205172,0.9028379297972304,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,39,0.0,Low,0.01649501643081427,1.5509266347104531,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,Gokuldham Society,40,0.0,Low,0.015834981357274153,1.4375651797828446,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-03-28,UNKNOWN_LOCATION,37,0.0,Hit,0.011462259017192502,0.504547731319556,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-28,Gokuldham Society,47,0.0,Average,0.01440803715881755,0.7956123274031844,5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-03-28,Gokuldham Society,36,0.6666666666666666,Good,0.013058365352747847,0.48101262121406474,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,46,0.0,Good,0.012353146176658536,0.5366172520475156,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,41,0.0,Hit,0.009101102269230497,0.4601622438968632,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,47,0.0,Good,0.011822156313241777,0.539898500704222,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,48,0.0,Hit,0.012605778779084734,0.4233031949194348,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,53,0.6666666666666666,Hit,0.010847459849413937,0.46800245185839723,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,45,0.0,Good,0.012524647187280653,0.5490871246099561,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,40,0.0,Hit,0.015219204121556487,0.6643754295714462,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,42,0.0,Average,0.014627890872044849,1.0444573365786942,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,40,0.0,Good,0.010916194078478256,0.5724593967116715,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,46,0.0,Hit,0.012441452146678219,0.7394241793172532,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-03-29,UNKNOWN_LOCATION,50,0.5,Good,0.009407961472577147,0.6646373357872503,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2020-03-29,UNKNOWN_LOCATION,42,0.5,Good,0.016289835381809354,0.8333398418292051,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,50,0.5,Average,0.018675390331208967,0.8307085055729289,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,46,0.0,Average,0.01736452289443079,0.7362686571972565,6,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2020-03-29,UNKNOWN_LOCATION,51,0.0,Hit,0.00963060318302136,0.5592170248274403,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,40,0.0,Average,0.011628619709665422,0.6752512794499488,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,38,0.0,Low,0.018775845351016902,0.9620240437458153,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,49,0.0,Low,0.030742715798581722,1.1852110490378647,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-03-29,UNKNOWN_LOCATION,42,0.0,Low,0.016058698303501547,1.0363256913335033,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,27,0.0,Average,0.0144710300733427,0.7537157791916365,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,34,0.0,Average,0.012164653454512899,0.8562921307333441,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-29,Gokuldham Society,35,0.0,Average,0.011588348743078031,0.5554302450383933,6,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,36,0.0,Average,0.012388640442623477,0.7817498541670523,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,38,0.5,Good,0.012574815100790384,0.7050825319236076,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,45,0.0,Average,0.01143571223770371,0.5676422378860174,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020-03-29,UNKNOWN_LOCATION,49,0.0,Hit,0.00880855579236385,0.49139798090375475,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-29,Gokuldham Society,41,0.0,Hit,0.010429830810065887,0.5380104058719988,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
2020-03-29,Gokuldham Society,48,0.0,Hit,0.012738514044242864,0.6251460010529509,6,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
2020-03-29,UNKNOWN_LOCATION,44,0.0,Hit,0.009831395900872184,0.6092861115255754,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-29,Gokuldham Society,43,0.6666666666666666,Average,0.04286532045358912,1.1054674653648389,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-03-30,UNKNOWN_LOCATION,24,0.0,Average,0.016201975964901787,1.1076898270835662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-30,UNKNOWN_LOCATION,33,0.0,Average,0.012318970105681702,0.6692312479557188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-30,UNKNOWN_LOCATION,42,0.0,Hit,0.012535101055184754,0.47358471177861483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2020-03-30,UNKNOWN_LOCATION,38,0.0,Hit,0.008361692033944856,0.4484885649546112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
